step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
97,97.0,640,651,0.26444,0.87206,0.00000,0.00000,0.03324,8.27,0.00,0.166,457,193.1
98,98.0,656,668,0.26643,0.87875,0.00000,0.00000,0.03358,8.27,0.00,0.166,457,193.1
99,99.0,668,680,0.26777,0.88326,0.00000,0.00000,0.03393,8.27,0.00,0.166,457,193.1
100,100.0,680,692,0.26907,0.88760,0.00000,0.00000,0.03427,8.27,0.00,0.166,457,193.1
101,101.0,696,709,0.27082,0.89348,0.00000,0.00000,0.03462,8.27,0.00,0.166,457,193.1
102,102.0,707,720,0.27191,0.89712,0.00000,0.00000,0.03496,8.27,0.00,0.166,457,193.1
103,103.0,723,736,0.27342,0.90219,0.00000,0.00000,0.03530,8.27,0.00,0.166,457,193.1
104,104.0,741,754,0.27503,0.90759,0.00000,0.00000,0.03565,8.27,0.00,0.166,457,193.1
105,105.0,756,769,0.27630,0.91187,0.00000,0.00000,0.03599,8.27,0.00,0.166,457,193.1
106,106.0,770,783,0.27745,0.91568,0.00000,0.00000,0.03633,8.27,0.00,0.166,457,193.1
107,107.0,793,806,0.27920,0.92159,0.00000,0.00000,0.03668,8.27,0.00,0.166,457,193.1
108,108.0,804,817,0.28001,0.92427,0.00000,0.00000,0.03702,8.27,0.00,0.166,457,193.1
109,109.0,825,838,0.28146,0.92913,0.00000,0.00000,0.03737,8.27,0.00,0.166,457,193.1
110,110.0,837,852,0.28238,0.93219,0.00000,0.00000,0.03771,8.27,0.00,0.166,457,193.1
111,111.0,851,867,0.28332,0.93533,0.00000,0.00000,0.03805,8.27,0.00,0.166,457,193.1
112,112.0,868,884,0.28434,0.93871,0.00000,0.00000,0.03840,8.27,0.00,0.166,457,193.1
113,113.0,878,897,0.28508,0.94118,0.00000,0.00000,0.03874,8.27,0.00,0.166,457,193.1
114,114.0,893,913,0.28596,0.94408,0.00000,0.00000,0.03909,8.27,0.00,0.166,457,193.1
115,115.0,916,937,0.28718,0.94816,0.00000,0.00000,0.03943,8.27,0.00,0.166,457,193.1
116,116.0,925,946,0.28762,0.94961,0.00000,0.00000,0.03977,8.27,0.00,0.166,457,193.1
117,117.0,932,959,0.28824,0.95164,0.00000,0.00000,0.04012,8.27,0.00,0.166,457,193.1
118,118.0,951,978,0.28909,0.95446,0.00000,0.00000,0.04046,8.27,0.00,0.166,457,193.1
119,119.0,962,992,0.28969,0.95643,0.00000,0.00000,0.04080,8.27,0.00,0.166,457,193.1
120,120.0,968,1001,0.29007,0.95765,0.00000,0.00000,0.04115,8.27,0.00,0.166,457,193.1
121,121.0,899,1001,0.29112,0.95765,0.00000,0.00000,0.04348,8.27,0.00,0.166,2509,1355.2
122,122.0,876,1001,0.29122,0.95765,0.00000,0.00000,0.04575,8.27,0.00,0.167,2471,1318.4
123,123.0,874,1002,0.29138,0.95778,0.00000,0.00000,0.04799,8.27,0.00,0.167,2456,1302.5
124,124.0,863,1003,0.29155,0.95791,0.00000,0.00000,0.05023,8.27,0.00,0.168,2461,1307.6
125,125.0,850,1003,0.29168,0.95791,0.00000,0.00000,0.05246,8.27,0.00,0.168,2448,1297.3
126,126.0,835,1003,0.29183,0.95791,0.00000,0.00000,0.05468,8.27,0.00,0.168,2433,1290.3
127,127.0,827,1004,0.29201,0.95805,0.00000,0.00000,0.05685,8.27,0.00,0.169,2394,1265.2
128,128.0,821,1005,0.29217,0.95818,0.00000,0.00000,0.05904,8.27,0.00,0.169,2427,1277.9
129,129.0,805,1005,0.29230,0.95818,0.00000,0.00000,0.06122,8.27,0.00,0.169,2403,1268.0
130,130.0,796,1006,0.29262,0.95831,0.00000,0.00000,0.06336,8.27,0.00,0.170,2380,1250.9
131,131.0,787,1007,0.29277,0.95844,0.00000,0.00000,0.06552,8.27,0.00,0.170,2414,1257.9
132,132.0,774,1007,0.29289,0.95844,0.00000,0.00000,0.06769,8.27,0.00,0.171,2418,1260.5
133,133.0,768,1007,0.29307,0.95844,0.00000,0.00000,0.06978,8.27,0.00,0.171,2370,1219.7
134,134.0,761,1008,0.29322,0.95857,0.00000,0.00000,0.07189,8.27,0.00,0.171,2366,1231.7
135,135.0,758,1009,0.29338,0.95870,0.00000,0.00000,0.07398,8.27,0.00,0.172,2386,1222.8
136,136.0,749,1009,0.29354,0.95870,0.00000,0.00000,0.07603,8.27,0.00,0.172,2327,1199.3
137,137.0,744,1009,0.29368,0.95870,0.00000,0.00000,0.07806,8.27,0.00,0.172,2320,1184.5
138,138.0,738,1009,0.29381,0.95870,0.00000,0.00000,0.08005,8.27,0.00,0.173,2327,1166.1
139,139.0,733,1010,0.29400,0.95883,0.00000,0.00000,0.08200,8.27,0.00,0.173,2279,1143.2
140,140.0,733,1010,0.29396,0.95883,0.00000,0.00000,0.08397,8.27,0.00,0.173,2323,1154.6
141,141.0,727,1010,0.29407,0.95883,0.00000,0.00000,0.08595,8.27,0.00,0.173,2331,1160.6
142,142.0,722,1010,0.29422,0.95883,0.00000,0.00000,0.08789,8.27,0.00,0.174,2259,1134.3
143,143.0,722,1011,0.29437,0.95896,0.00000,0.00000,0.08981,8.27,0.00,0.174,2247,1128.9
144,144.0,721,1011,0.29451,0.95896,0.00000,0.00000,0.09172,8.27,0.00,0.174,2190,1119.3
145,145.0,727,1011,0.29461,0.95896,0.00000,0.00000,0.09363,8.27,0.00,0.175,2235,1117.9
146,146.0,712,1011,0.29470,0.95896,0.00000,0.00000,0.09557,8.27,0.00,0.175,2217,1137.4
147,147.0,706,1011,0.29488,0.95896,0.00000,0.00000,0.09742,8.27,0.00,0.175,2063,1091.6
148,148.0,701,1012,0.29503,0.95909,0.00000,0.00000,0.09928,8.27,0.00,0.175,2061,1089.9
1,1.0,13,13,0.01837,0.04023,0.00000,0.00000,0.00027,8.27,0.00,0.159,188,148.2
2,2.0,15,15,0.02018,0.04627,0.00000,0.00000,0.00055,8.27,0.00,0.159,416,157.6
3,3.0,15,15,0.01980,0.04627,0.00000,0.00000,0.00090,8.27,0.00,0.160,467,196.6
4,4.0,15,15,0.01963,0.04627,0.00000,0.00000,0.00126,8.27,0.00,0.160,467,197.9
5,5.0,15,15,0.01960,0.04627,0.00000,0.00000,0.00161,8.27,0.00,0.160,467,198.2
6,6.0,15,15,0.01960,0.04627,0.00000,0.00000,0.00196,8.27,0.00,0.160,467,198.2
7,7.0,15,15,0.01962,0.04627,0.00000,0.00000,0.00231,8.27,0.00,0.160,467,198.2
8,8.0,15,15,0.01964,0.04627,0.00000,0.00000,0.00267,8.27,0.00,0.161,467,198.2
9,9.0,15,15,0.01966,0.04627,0.00000,0.00000,0.00302,8.27,0.00,0.161,467,198.2
10,10.0,15,15,0.01968,0.04627,0.00000,0.00000,0.00337,8.27,0.00,0.161,467,198.2
11,11.0,15,15,0.01970,0.04627,0.00000,0.00000,0.00373,8.27,0.00,0.161,467,198.2
12,12.0,15,15,0.01972,0.04627,0.00000,0.00000,0.00408,8.27,0.00,0.161,467,198.2
13,13.0,15,15,0.01974,0.04627,0.00000,0.00000,0.00443,8.27,0.00,0.161,467,198.2
14,14.0,15,15,0.01977,0.04627,0.00000,0.00000,0.00478,8.27,0.00,0.161,467,198.2
15,15.0,15,15,0.01979,0.04627,0.00000,0.00000,0.00514,8.27,0.00,0.162,467,198.2
16,16.0,15,15,0.01981,0.04627,0.00000,0.00000,0.00549,8.27,0.00,0.162,467,198.2
17,17.0,15,15,0.01983,0.04627,0.00000,0.00000,0.00584,8.27,0.00,0.162,467,198.2
18,18.0,15,15,0.01985,0.04627,0.00000,0.00000,0.00619,8.27,0.00,0.162,467,198.2
19,19.0,15,15,0.01987,0.04627,0.00000,0.00000,0.00655,8.27,0.00,0.162,467,198.2
20,20.0,15,15,0.01989,0.04627,0.00000,0.00000,0.00690,8.27,0.00,0.162,467,198.2
21,21.0,15,15,0.01991,0.04627,0.00000,0.00000,0.00725,8.27,0.00,0.162,467,198.2
22,22.0,15,15,0.01993,0.04627,0.00000,0.00000,0.00761,8.27,0.00,0.162,467,198.2
23,23.0,15,15,0.01995,0.04627,0.00000,0.00000,0.00796,8.27,0.00,0.163,467,198.2
24,24.0,15,15,0.01997,0.04627,0.00000,0.00000,0.00831,8.27,0.00,0.163,467,198.2
25,25.0,15,15,0.01999,0.04627,0.00000,0.00000,0.00866,8.27,0.00,0.163,467,198.2
26,26.0,15,15,0.02001,0.04627,0.00000,0.00000,0.00902,8.27,0.00,0.163,467,198.2
27,27.0,15,15,0.02004,0.04627,0.00000,0.00000,0.00937,8.27,0.00,0.163,467,198.2
28,28.0,15,15,0.02006,0.04627,0.00000,0.00000,0.00972,8.27,0.00,0.163,467,198.2
29,29.0,15,15,0.02008,0.04627,0.00000,0.00000,0.01007,8.27,0.00,0.163,467,198.2
30,30.0,15,15,0.02010,0.04627,0.00000,0.00000,0.01043,8.27,0.00,0.163,467,198.2
31,31.0,15,15,0.02012,0.04627,0.00000,0.00000,0.01078,8.27,0.00,0.163,467,198.2
32,32.0,15,15,0.02014,0.04627,0.00000,0.00000,0.01113,8.27,0.00,0.163,467,198.2
33,33.0,15,15,0.02016,0.04627,0.00000,0.00000,0.01149,8.27,0.00,0.163,467,198.2
34,34.0,15,15,0.02018,0.04627,0.00000,0.00000,0.01184,8.27,0.00,0.164,467,198.2
35,35.0,15,15,0.02020,0.04627,0.00000,0.00000,0.01219,8.27,0.00,0.164,467,198.2
36,36.0,15,15,0.02022,0.04627,0.00000,0.00000,0.01254,8.27,0.00,0.164,467,198.2
37,37.0,15,15,0.02024,0.04627,0.00000,0.00000,0.01290,8.27,0.00,0.164,467,198.2
38,38.0,15,15,0.02026,0.04627,0.00000,0.00000,0.01325,8.27,0.00,0.164,467,198.2
39,39.0,15,15,0.02029,0.04627,0.00000,0.00000,0.01360,8.27,0.00,0.164,467,198.2
40,40.0,15,15,0.02031,0.04627,0.00000,0.00000,0.01395,8.27,0.00,0.164,467,198.2
41,41.0,15,15,0.02033,0.04627,0.00000,0.00000,0.01431,8.27,0.00,0.164,467,198.2
42,42.0,15,15,0.02035,0.04627,0.00000,0.00000,0.01466,8.27,0.00,0.164,467,198.2
43,43.0,15,15,0.02037,0.04627,0.00000,0.00000,0.01501,8.27,0.00,0.164,467,198.2
44,44.0,15,15,0.02039,0.04627,0.00000,0.00000,0.01537,8.27,0.00,0.164,467,198.2
45,45.0,15,15,0.02041,0.04627,0.00000,0.00000,0.01572,8.27,0.00,0.164,467,198.2
46,46.0,15,15,0.02043,0.04627,0.00000,0.00000,0.01607,8.27,0.00,0.164,467,198.2
47,47.0,15,15,0.02045,0.04627,0.00000,0.00000,0.01642,8.27,0.00,0.164,467,198.2
48,48.0,15,15,0.02047,0.04627,0.00000,0.00000,0.01678,8.27,0.00,0.164,467,198.2
49,49.0,15,15,0.02049,0.04627,0.00000,0.00000,0.01713,8.27,0.00,0.164,467,198.2
50,50.0,15,15,0.02051,0.04627,0.00000,0.00000,0.01748,8.27,0.00,0.164,467,198.2
51,51.0,15,15,0.02054,0.04627,0.00000,0.00000,0.01783,8.27,0.00,0.164,467,198.2
52,52.0,15,15,0.02056,0.04627,0.00000,0.00000,0.01819,8.27,0.00,0.165,467,198.2
53,53.0,15,15,0.02058,0.04627,0.00000,0.00000,0.01854,8.27,0.00,0.165,467,198.2
54,54.0,15,15,0.02060,0.04627,0.00000,0.00000,0.01889,8.27,0.00,0.165,467,198.2
55,55.0,15,15,0.02062,0.04627,0.00000,0.00000,0.01925,8.27,0.00,0.165,467,198.2
56,56.0,15,15,0.02064,0.04627,0.00000,0.00000,0.01960,8.27,0.00,0.165,467,198.2
57,57.0,15,15,0.02066,0.04627,0.00000,0.00000,0.01995,8.27,0.00,0.165,467,198.2
58,58.0,15,15,0.02068,0.04627,0.00000,0.00000,0.02030,8.27,0.00,0.165,467,198.2
59,59.0,14,15,0.02070,0.04627,0.00000,0.00000,0.02066,8.27,0.00,0.165,467,198.2
60,60.0,14,15,0.02072,0.04627,0.00000,0.00000,0.02101,8.27,0.00,0.165,466,197.3
61,61.0,14,15,0.02074,0.04627,0.00000,0.00000,0.02136,8.27,0.00,0.165,466,197.3
62,62.0,14,15,0.02076,0.04627,0.00000,0.00000,0.02171,8.27,0.00,0.165,466,197.3
63,63.0,14,15,0.02078,0.04627,0.00000,0.00000,0.02206,8.27,0.00,0.165,466,197.3
64,64.0,13,15,0.02080,0.04627,0.00000,0.00000,0.02241,8.27,0.00,0.165,466,197.3
65,65.0,14,16,0.02170,0.04928,0.00000,0.00000,0.02276,8.27,0.00,0.165,465,196.5
66,66.0,13,16,0.02175,0.04928,0.00000,0.00000,0.02312,8.27,0.00,0.165,484,202.9
67,67.0,13,16,0.02174,0.04928,0.00000,0.00000,0.02347,8.27,0.00,0.165,465,196.5
68,68.0,12,16,0.02176,0.04928,0.00000,0.00000,0.02382,8.27,0.00,0.165,465,196.5
69,69.0,12,17,0.02266,0.05228,0.00000,0.00000,0.02417,8.27,0.00,0.165,464,195.6
70,70.0,11,17,0.02273,0.05228,0.00000,0.00000,0.02453,8.27,0.00,0.165,484,202.9
71,71.0,11,18,0.02357,0.05527,0.00000,0.00000,0.02488,8.27,0.00,0.165,463,194.8
72,72.0,12,20,0.02538,0.06122,0.00000,0.00000,0.02524,8.27,0.00,0.165,481,200.4
73,73.0,10,20,0.02540,0.06122,0.00000,0.00000,0.02559,8.27,0.00,0.165,483,202.1
74,74.0,9,20,0.02537,0.06122,0.00000,0.00000,0.02594,8.27,0.00,0.165,454,192.0
75,75.0,8,20,0.02538,0.06122,0.00000,0.00000,0.02628,8.27,0.00,0.165,453,191.2
76,76.0,8,20,0.02540,0.06122,0.00000,0.00000,0.02662,8.27,0.00,0.165,453,191.2
77,77.0,8,20,0.02542,0.06122,0.00000,0.00000,0.02696,8.27,0.00,0.165,453,191.2
78,78.0,8,20,0.02544,0.06122,0.00000,0.00000,0.02730,8.27,0.00,0.165,453,191.2
79,79.0,8,20,0.02546,0.06122,0.00000,0.00000,0.02764,8.27,0.00,0.165,453,191.2
80,80.0,8,20,0.02548,0.06122,0.00000,0.00000,0.02798,8.27,0.00,0.165,453,191.2
81,81.0,7,20,0.02550,0.06122,0.00000,0.00000,0.02833,8.27,0.00,0.165,453,191.2
82,82.0,10,23,0.02810,0.07007,0.00000,0.00000,0.02866,8.27,0.00,0.165,444,188.4
83,83.0,29,37,0.03412,0.11030,0.00000,0.00000,0.02866,8.27,0.00,0.165,0,0.0
84,84.0,7,37,0.04031,0.11030,0.00000,0.00000,0.02906,8.27,0.00,0.166,540,226.2
85,85.0,6,37,0.03997,0.11030,0.00000,0.00000,0.02940,8.27,0.00,0.166,444,188.4
86,86.0,6,37,0.03998,0.11030,0.00000,0.00000,0.02973,8.27,0.00,0.166,443,187.5
87,87.0,6,37,0.04000,0.11030,0.00000,0.00000,0.03007,8.27,0.00,0.166,443,187.5
88,88.0,6,37,0.04002,0.11030,0.00000,0.00000,0.03040,8.27,0.00,0.166,443,187.5
89,89.0,6,37,0.04004,0.11030,0.00000,0.00000,0.03074,8.27,0.00,0.166,443,187.5
90,90.0,6,37,0.04006,0.11030,0.00000,0.00000,0.03107,8.27,0.00,0.166,443,187.5
91,91.0,6,37,0.04008,0.11030,0.00000,0.00000,0.03141,8.27,0.00,0.166,443,187.5
92,92.0,6,37,0.04010,0.11030,0.00000,0.00000,0.03174,8.27,0.00,0.166,443,187.5
93,93.0,6,37,0.04012,0.11030,0.00000,0.00000,0.03208,8.27,0.00,0.166,443,187.5
94,94.0,5,37,0.04014,0.11030,0.00000,0.00000,0.03241,8.27,0.00,0.166,443,187.5
95,95.0,5,37,0.04015,0.11030,0.00000,0.00000,0.03275,8.27,0.00,0.166,442,186.7
96,96.0,5,37,0.04017,0.11030,0.00000,0.00000,0.03308,8.27,0.00,0.166,442,186.7
97,97.0,5,37,0.04019,0.11030,0.00000,0.00000,0.03341,8.27,0.00,0.166,442,186.7
98,98.0,5,37,0.04021,0.11030,0.00000,0.00000,0.03375,8.27,0.00,0.166,442,186.7
99,99.0,5,37,0.04023,0.11030,0.00000,0.00000,0.03408,8.27,0.00,0.166,442,186.7
100,100.0,5,37,0.04025,0.11030,0.00000,0.00000,0.03441,8.27,0.00,0.166,442,186.7
101,101.0,5,37,0.04027,0.11030,0.00000,0.00000,0.03475,8.27,0.00,0.166,442,186.7
102,102.0,5,37,0.04029,0.11030,0.00000,0.00000,0.03508,8.27,0.00,0.166,442,186.7
103,103.0,5,37,0.04031,0.11030,0.00000,0.00000,0.03542,8.27,0.00,0.166,442,186.7
104,104.0,5,37,0.04033,0.11030,0.00000,0.00000,0.03575,8.27,0.00,0.166,442,186.7
105,105.0,5,37,0.04035,0.11030,0.00000,0.00000,0.03608,8.27,0.00,0.166,442,186.7
106,106.0,4,37,0.04037,0.11030,0.00000,0.00000,0.03642,8.27,0.00,0.166,442,186.7
107,107.0,5,37,0.04038,0.11030,0.00000,0.00000,0.03675,8.27,0.00,0.166,441,185.8
108,108.0,4,37,0.04044,0.11030,0.00000,0.00000,0.03709,8.27,0.00,0.166,453,191.2
109,109.0,4,37,0.04042,0.11030,0.00000,0.00000,0.03742,8.27,0.00,0.166,441,185.8
110,110.0,4,37,0.04044,0.11030,0.00000,0.00000,0.03775,8.27,0.00,0.166,441,185.8
111,111.0,4,37,0.04046,0.11030,0.00000,0.00000,0.03809,8.27,0.00,0.166,441,185.8
112,112.0,4,37,0.04048,0.11030,0.00000,0.00000,0.03842,8.27,0.00,0.166,441,185.8
113,113.0,4,37,0.04050,0.11030,0.00000,0.00000,0.03875,8.27,0.00,0.166,441,185.8
114,114.0,3,37,0.04052,0.11030,0.00000,0.00000,0.03908,8.27,0.00,0.166,441,185.8
115,115.0,4,37,0.04051,0.11030,0.00000,0.00000,0.03941,8.27,0.00,0.166,432,183.0
116,116.0,3,37,0.04059,0.11030,0.00000,0.00000,0.03975,8.27,0.00,0.166,458,190.5
117,117.0,3,37,0.04055,0.11030,0.00000,0.00000,0.04008,8.27,0.00,0.166,432,183.0
118,118.0,2,37,0.04057,0.11030,0.00000,0.00000,0.04041,8.27,0.00,0.166,432,183.0
119,119.0,4,37,0.04047,0.11030,0.00000,0.00000,0.04072,8.27,0.00,0.166,398,173.6
120,120.0,1,37,0.04063,0.11030,0.00000,0.00000,0.04105,8.27,0.00,0.166,441,185.8
121,121.0,2,37,0.04042,0.11030,0.00000,0.00000,0.04135,8.27,0.00,0.166,381,168.8
122,122.0,1,37,0.04055,0.11030,0.00000,0.00000,0.04167,8.27,0.00,0.166,414,177.4
123,123.0,0,37,0.04046,0.11030,0.00000,0.00000,0.04198,8.27,0.00,0.166,381,168.8
124,124.0,6,37,0.04015,0.11030,0.00000,0.00000,0.04225,8.27,0.00,0.166,188,150.5
125,125.0,0,37,0.04153,0.11030,0.00000,0.00000,0.04258,8.27,0.00,0.166,451,185.1
1,1.0,28,28,0.03142,0.08464,0.00000,0.00000,0.00027,8.27,0.00,0.159,188,148.2
2,2.0,30,30,0.03335,0.09041,0.00000,0.00000,0.00058,8.27,0.00,0.159,883,176.4
3,3.0,30,30,0.03322,0.09041,0.00000,0.00000,0.00106,8.27,0.00,0.160,1008,276.3
4,4.0,30,30,0.03305,0.09041,0.00000,0.00000,0.00155,8.27,0.00,0.160,1008,279.4
5,5.0,30,30,0.03302,0.09041,0.00000,0.00000,0.00204,8.27,0.00,0.160,1008,279.8
6,6.0,30,30,0.03304,0.09041,0.00000,0.00000,0.00252,8.27,0.00,0.160,1008,279.9
7,7.0,30,30,0.03306,0.09041,0.00000,0.00000,0.00301,8.27,0.00,0.161,1008,279.9
8,8.0,31,31,0.03393,0.09327,0.00000,0.00000,0.00350,8.27,0.00,0.161,1008,279.9
9,9.0,31,31,0.03398,0.09327,0.00000,0.00000,0.00399,8.27,0.00,0.161,1017,282.7
10,10.0,32,32,0.03485,0.09613,0.00000,0.00000,0.00448,8.27,0.00,0.161,1017,282.7
11,11.0,33,33,0.03572,0.09898,0.00000,0.00000,0.00498,8.27,0.00,0.161,1026,285.4
12,12.0,33,33,0.03576,0.09898,0.00000,0.00000,0.00548,8.27,0.00,0.162,1035,288.2
13,13.0,34,34,0.03662,0.10183,0.00000,0.00000,0.00598,8.27,0.00,0.162,1035,288.2
14,14.0,34,34,0.03666,0.10183,0.00000,0.00000,0.00649,8.27,0.00,0.162,1044,291.0
15,15.0,35,35,0.03752,0.10466,0.00000,0.00000,0.00700,8.27,0.00,0.162,1044,291.0
16,16.0,35,35,0.03754,0.10466,0.00000,0.00000,0.00751,8.27,0.00,0.162,1053,293.8
17,17.0,35,35,0.03757,0.10466,0.00000,0.00000,0.00802,8.27,0.00,0.163,1053,293.8
18,18.0,36,36,0.03844,0.10748,0.00000,0.00000,0.00853,8.27,0.00,0.163,1053,293.8
19,19.0,36,36,0.03847,0.10748,0.00000,0.00000,0.00904,8.27,0.00,0.163,1054,294.7
20,20.0,36,36,0.03850,0.10748,0.00000,0.00000,0.00955,8.27,0.00,0.163,1054,294.7
21,21.0,36,36,0.03853,0.10748,0.00000,0.00000,0.01007,8.27,0.00,0.163,1054,294.7
22,22.0,36,36,0.03856,0.10748,0.00000,0.00000,0.01058,8.27,0.00,0.163,1054,294.7
23,23.0,36,36,0.03859,0.10748,0.00000,0.00000,0.01109,8.27,0.00,0.163,1054,294.7
24,24.0,36,36,0.03862,0.10748,0.00000,0.00000,0.01161,8.27,0.00,0.164,1054,294.7
25,25.0,36,36,0.03865,0.10748,0.00000,0.00000,0.01212,8.27,0.00,0.164,1054,294.7
26,26.0,36,36,0.03868,0.10748,0.00000,0.00000,0.01263,8.27,0.00,0.164,1054,294.7
27,27.0,36,36,0.03871,0.10748,0.00000,0.00000,0.01314,8.27,0.00,0.164,1054,294.7
28,28.0,35,36,0.03874,0.10748,0.00000,0.00000,0.01366,8.27,0.00,0.164,1054,294.7
29,29.0,36,37,0.03960,0.11030,0.00000,0.00000,0.01417,8.27,0.00,0.164,1054,294.7
30,30.0,36,37,0.03964,0.11030,0.00000,0.00000,0.01469,8.27,0.00,0.164,1071,299.4
31,31.0,36,37,0.03967,0.11030,0.00000,0.00000,0.01521,8.27,0.00,0.164,1071,299.4
32,32.0,36,37,0.03970,0.11030,0.00000,0.00000,0.01573,8.27,0.00,0.165,1071,299.4
33,33.0,36,37,0.03973,0.11030,0.00000,0.00000,0.01625,8.27,0.00,0.165,1071,299.4
34,34.0,36,37,0.03976,0.11030,0.00000,0.00000,0.01677,8.27,0.00,0.165,1071,299.4
35,35.0,36,37,0.03979,0.11030,0.00000,0.00000,0.01729,8.27,0.00,0.165,1071,299.4
36,36.0,37,38,0.04065,0.11310,0.00000,0.00000,0.01781,8.27,0.00,0.165,1071,299.4
37,37.0,37,38,0.04069,0.11310,0.00000,0.00000,0.01836,8.27,0.00,0.165,1098,311.0
38,38.0,38,39,0.04154,0.11590,0.00000,0.00000,0.01890,8.27,0.00,0.165,1098,311.0
39,39.0,36,39,0.04158,0.11590,0.00000,0.00000,0.01944,8.27,0.00,0.165,1099,313.5
40,40.0,37,40,0.04243,0.11869,0.00000,0.00000,0.01999,8.27,0.00,0.165,1097,311.8
41,41.0,36,40,0.04249,0.11869,0.00000,0.00000,0.02054,8.27,0.00,0.166,1112,318.1
42,42.0,36,40,0.04249,0.11869,0.00000,0.00000,0.02108,8.27,0.00,0.166,1097,311.8
43,43.0,36,40,0.04252,0.11869,0.00000,0.00000,0.02163,8.27,0.00,0.166,1097,311.8
44,44.0,36,40,0.04256,0.11869,0.00000,0.00000,0.02217,8.27,0.00,0.166,1097,311.8
45,45.0,36,40,0.04259,0.11869,0.00000,0.00000,0.02271,8.27,0.00,0.166,1097,311.8
46,46.0,36,40,0.04262,0.11869,0.00000,0.00000,0.02326,8.27,0.00,0.166,1097,311.8
47,47.0,36,40,0.04265,0.11869,0.00000,0.00000,0.02380,8.27,0.00,0.166,1097,311.8
48,48.0,36,40,0.04268,0.11869,0.00000,0.00000,0.02434,8.27,0.00,0.166,1097,311.8
49,49.0,36,40,0.04272,0.11869,0.00000,0.00000,0.02489,8.27,0.00,0.166,1097,311.8
50,50.0,36,40,0.04275,0.11869,0.00000,0.00000,0.02543,8.27,0.00,0.166,1097,311.8
51,51.0,36,40,0.04278,0.11869,0.00000,0.00000,0.02597,8.27,0.00,0.166,1097,311.8
52,52.0,36,40,0.04281,0.11869,0.00000,0.00000,0.02652,8.27,0.00,0.167,1097,311.8
53,53.0,36,40,0.04284,0.11869,0.00000,0.00000,0.02706,8.27,0.00,0.167,1097,311.8
54,54.0,35,41,0.04369,0.12147,0.00000,0.00000,0.02760,8.27,0.00,0.167,1097,311.8
55,55.0,40,47,0.04858,0.13796,0.00000,0.00000,0.02815,8.27,0.00,0.167,1127,314.6
56,56.0,34,47,0.04870,0.13796,0.00000,0.00000,0.02873,8.27,0.00,0.167,1177,335.2
57,57.0,37,49,0.05018,0.14339,0.00000,0.00000,0.02926,8.27,0.00,0.167,997,298.9
58,58.0,34,49,0.05031,0.14339,0.00000,0.00000,0.02982,8.27,0.00,0.167,1145,323.4
59,59.0,33,49,0.05024,0.14339,0.00000,0.00000,0.03034,8.27,0.00,0.167,997,298.9
60,60.0,33,49,0.05027,0.14339,0.00000,0.00000,0.03086,8.27,0.00,0.167,996,298.0
61,61.0,33,49,0.05030,0.14339,0.00000,0.00000,0.03138,8.27,0.00,0.167,996,298.0
62,62.0,33,49,0.05033,0.14339,0.00000,0.00000,0.03190,8.27,0.00,0.167,996,298.0
63,63.0,33,49,0.05036,0.14339,0.00000,0.00000,0.03242,8.27,0.00,0.167,996,298.0
64,64.0,32,49,0.05039,0.14339,0.00000,0.00000,0.03294,8.27,0.00,0.167,996,298.0
65,65.0,33,50,0.05122,0.14609,0.00000,0.00000,0.03346,8.27,0.00,0.167,995,297.2
66,66.0,32,50,0.05126,0.14609,0.00000,0.00000,0.03399,8.27,0.00,0.168,1002,303.1
67,67.0,31,50,0.05128,0.14609,0.00000,0.00000,0.03451,8.27,0.00,0.168,995,297.2
68,68.0,30,50,0.05130,0.14609,0.00000,0.00000,0.03502,8.27,0.00,0.168,994,294.7
69,69.0,30,51,0.05212,0.14878,0.00000,0.00000,0.03554,8.27,0.00,0.168,993,293.8
70,70.0,29,51,0.05217,0.14878,0.00000,0.00000,0.03606,8.27,0.00,0.168,1012,301.1
71,71.0,29,52,0.05296,0.15147,0.00000,0.00000,0.03658,8.27,0.00,0.168,992,293.0
72,72.0,30,54,0.05458,0.15681,0.00000,0.00000,0.03710,8.27,0.00,0.168,1005,298.4
73,73.0,28,54,0.05461,0.15681,0.00000,0.00000,0.03762,8.27,0.00,0.168,1000,299.8
74,74.0,27,54,0.05462,0.15681,0.00000,0.00000,0.03813,8.27,0.00,0.168,989,290.4
75,75.0,26,54,0.05465,0.15681,0.00000,0.00000,0.03864,8.27,0.00,0.168,989,290.4
76,76.0,25,54,0.05468,0.15681,0.00000,0.00000,0.03914,8.27,0.00,0.168,989,290.4
77,77.0,25,54,0.05471,0.15681,0.00000,0.00000,0.03965,8.27,0.00,0.168,989,290.4
78,78.0,25,54,0.05474,0.15681,0.00000,0.00000,0.04016,8.27,0.00,0.168,989,290.4
79,79.0,25,54,0.05477,0.15681,0.00000,0.00000,0.04067,8.27,0.00,0.168,989,290.4
80,80.0,24,54,0.05480,0.15681,0.00000,0.00000,0.04118,8.27,0.00,0.168,989,290.4
81,81.0,22,54,0.05483,0.15681,0.00000,0.00000,0.04168,8.27,0.00,0.168,988,289.6
82,82.0,25,57,0.05718,0.16476,0.00000,0.00000,0.04218,8.27,0.00,0.168,984,286.2
83,83.0,21,57,0.05724,0.16476,0.00000,0.00000,0.04270,8.27,0.00,0.168,996,296.4
